Transaction,Item,date_time,period_day,weekday_weekend,date,time,hour,day_name,month
132,Cookies,2016-10-31 12:14:00,afternoon,weekday,2016-10-31,12:14:00,12,Monday,October
133,Hearty & Seasonal,2016-10-31 12:16:00,afternoon,weekday,2016-10-31,12:16:00,12,Monday,October
133,Soup,2016-10-31 12:16:00,afternoon,weekday,2016-10-31,12:16:00,12,Monday,October
134,Hearty & Seasonal,2016-10-31 12:19:00,afternoon,weekday,2016-10-31,12:19:00,12,Monday,October
134,Tea,2016-10-31 12:19:00,afternoon,weekday,2016-10-31,12:19:00,12,Monday,October
134,Farm House,2016-10-31 12:19:00,afternoon,weekday,2016-10-31,12:19:00,12,Monday,October
135,Bread,2016-10-31 12:20:00,afternoon,weekday,2016-10-31,12:20:00,12,Monday,October
136,Tea,2016-10-31 12:27:00,afternoon,weekday,2016-10-31,12:27:00,12,Monday,October
136,Soup,2016-10-31 12:27:00,afternoon,weekday,2016-10-31,12:27:00,12,Monday,October
137,Farm House,2016-10-31 12:37:00,afternoon,weekday,2016-10-31,12:37:00,12,Monday,October
138,Soup,2016-10-31 12:43:00,afternoon,weekday,2016-10-31,12:43:00,12,Monday,October
138,Hearty & Seasonal,2016-10-31 12:43:00,afternoon,weekday,2016-10-31,12:43:00,12,Monday,October
138,Coffee,2016-10-31 12:43:00,afternoon,weekday,2016-10-31,12:43:00,12,Monday,October
139,Bread,2016-10-31 12:50:00,afternoon,weekday,2016-10-31,12:50:00,12,Monday,October
139,Muffin,2016-10-31 12:50:00,afternoon,weekday,2016-10-31,12:50:00,12,Monday,October
139,Hearty & Seasonal,2016-10-31 12:50:00,afternoon,weekday,2016-10-31,12:50:00,12,Monday,October
140,Coffee,2016-10-31 12:53:00,afternoon,weekday,2016-10-31,12:53:00,12,Monday,October
140,Coffee,2016-10-31 12:53:00,afternoon,weekday,2016-10-31,12:53:00,12,Monday,October
140,Cookies,2016-10-31 12:53:00,afternoon,weekday,2016-10-31,12:53:00,12,Monday,October
141,Bread,2016-10-31 12:54:00,afternoon,weekday,2016-10-31,12:54:00,12,Monday,October
142,Tea,2016-10-31 12:56:00,afternoon,weekday,2016-10-31,12:56:00,12,Monday,October
142,Muffin,2016-10-31 12:56:00,afternoon,weekday,2016-10-31,12:56:00,12,Monday,October
143,Tea,2016-10-31 12:59:00,afternoon,weekday,2016-10-31,12:59:00,12,Monday,October
144,Soup,2016-10-31 13:02:00,afternoon,weekday,2016-10-31,13:02:00,13,Monday,October
144,Hearty & Seasonal,2016-10-31 13:02:00,afternoon,weekday,2016-10-31,13:02:00,13,Monday,October
145,Coffee,2016-10-31 13:05:00,afternoon,weekday,2016-10-31,13:05:00,13,Monday,October
145,Tea,2016-10-31 13:05:00,afternoon,weekday,2016-10-31,13:05:00,13,Monday,October
145,Focaccia,2016-10-31 13:05:00,afternoon,weekday,2016-10-31,13:05:00,13,Monday,October
146,Sandwich,2016-10-31 13:08:00,afternoon,weekday,2016-10-31,13:08:00,13,Monday,October
147,Tartine,2016-10-31 13:09:00,afternoon,weekday,2016-10-31,13:09:00,13,Monday,October
147,Coffee,2016-10-31 13:09:00,afternoon,weekday,2016-10-31,13:09:00,13,Monday,October
148,Fudge,2016-10-31 13:21:00,afternoon,weekday,2016-10-31,13:21:00,13,Monday,October
148,Coffee,2016-10-31 13:21:00,afternoon,weekday,2016-10-31,13:21:00,13,Monday,October
148,Coffee,2016-10-31 13:21:00,afternoon,weekday,2016-10-31,13:21:00,13,Monday,October
149,Coffee,2016-10-31 13:26:00,afternoon,weekday,2016-10-31,13:26:00,13,Monday,October
150,Bread,2016-10-31 13:31:00,afternoon,weekday,2016-10-31,13:31:00,13,Monday,October
151,Coke,2016-10-31 13:50:00,afternoon,weekday,2016-10-31,13:50:00,13,Monday,October
151,Soup,2016-10-31 13:50:00,afternoon,weekday,2016-10-31,13:50:00,13,Monday,October
152,Muffin,2016-10-31 13:51:00,afternoon,weekday,2016-10-31,13:51:00,13,Monday,October
153,Tea,2016-10-31 13:55:00,afternoon,weekday,2016-10-31,13:55:00,13,Monday,October
153,Coffee,2016-10-31 13:55:00,afternoon,weekday,2016-10-31,13:55:00,13,Monday,October
153,Cookies,2016-10-31 13:55:00,afternoon,weekday,2016-10-31,13:55:00,13,Monday,October
153,Muffin,2016-10-31 13:55:00,afternoon,weekday,2016-10-31,13:55:00,13,Monday,October
154,Mighty Protein,2016-10-31 14:00:00,afternoon,weekday,2016-10-31,14:00:00,14,Monday,October
154,Hearty & Seasonal,2016-10-31 14:00:00,afternoon,weekday,2016-10-31,14:00:00,14,Monday,October
154,Coffee,2016-10-31 14:00:00,afternoon,weekday,2016-10-31,14:00:00,14,Monday,October
154,Coke,2016-10-31 14:00:00,afternoon,weekday,2016-10-31,14:00:00,14,Monday,October
155,Tea,2016-10-31 14:01:00,afternoon,weekday,2016-10-31,14:01:00,14,Monday,October
155,Muffin,2016-10-31 14:01:00,afternoon,weekday,2016-10-31,14:01:00,14,Monday,October
155,Sandwich,2016-10-31 14:01:00,afternoon,weekday,2016-10-31,14:01:00,14,Monday,October
156,Coffee,2016-10-31 14:04:00,afternoon,weekday,2016-10-31,14:04:00,14,Monday,October
156,Muffin,2016-10-31 14:04:00,afternoon,weekday,2016-10-31,14:04:00,14,Monday,October
157,Coffee,2016-10-31 14:05:00,afternoon,weekday,2016-10-31,14:05:00,14,Monday,October
157,Bread,2016-10-31 14:05:00,afternoon,weekday,2016-10-31,14:05:00,14,Monday,October
158,Coffee,2016-10-31 14:20:00,afternoon,weekday,2016-10-31,14:20:00,14,Monday,October
158,Muffin,2016-10-31 14:20:00,afternoon,weekday,2016-10-31,14:20:00,14,Monday,October
159,Bread,2016-10-31 14:22:00,afternoon,weekday,2016-10-31,14:22:00,14,Monday,October
159,Hot chocolate,2016-10-31 14:22:00,afternoon,weekday,2016-10-31,14:22:00,14,Monday,October
159,Cookies,2016-10-31 14:22:00,afternoon,weekday,2016-10-31,14:22:00,14,Monday,October
160,Mineral water,2016-10-31 14:35:00,afternoon,weekday,2016-10-31,14:35:00,14,Monday,October
160,Muffin,2016-10-31 14:35:00,afternoon,weekday,2016-10-31,14:35:00,14,Monday,October
161,Tea,2016-10-31 14:42:00,afternoon,weekday,2016-10-31,14:42:00,14,Monday,October
162,Muffin,2016-10-31 14:44:00,afternoon,weekday,2016-10-31,14:44:00,14,Monday,October
163,Coffee,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,14:47:00,14,Monday,October
163,Juice,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,14:47:00,14,Monday,October
164,Coffee,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,14:47:00,14,Monday,October
164,Muffin,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,14:47:00,14,Monday,October
165,Tea,2016-10-31 14:48:00,afternoon,weekday,2016-10-31,14:48:00,14,Monday,October
166,Coffee,2016-10-31 14:49:00,afternoon,weekday,2016-10-31,14:49:00,14,Monday,October
166,Muffin,2016-10-31 14:49:00,afternoon,weekday,2016-10-31,14:49:00,14,Monday,October
167,Sandwich,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,14:50:00,14,Monday,October
167,Hearty & Seasonal,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,14:50:00,14,Monday,October
167,Bread,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,14:50:00,14,Monday,October
167,Mineral water,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,14:50:00,14,Monday,October
168,Tea,2016-10-31 14:56:00,afternoon,weekday,2016-10-31,14:56:00,14,Monday,October
168,Coffee,2016-10-31 14:56:00,afternoon,weekday,2016-10-31,14:56:00,14,Monday,October
169,Mineral water,2016-10-31 15:05:00,afternoon,weekday,2016-10-31,15:05:00,15,Monday,October
170,Coffee,2016-10-31 15:16:00,afternoon,weekday,2016-10-31,15:16:00,15,Monday,October
171,Soup,2016-10-31 15:20:00,afternoon,weekday,2016-10-31,15:20:00,15,Monday,October
171,Tea,2016-10-31 15:20:00,afternoon,weekday,2016-10-31,15:20:00,15,Monday,October
172,Bread,2016-10-31 17:06:00,evening,weekday,2016-10-31,17:06:00,17,Monday,October
172,Coffee,2016-10-31 17:06:00,evening,weekday,2016-10-31,17:06:00,17,Monday,October
173,Bread,2016-10-31 17:08:00,evening,weekday,2016-10-31,17:08:00,17,Monday,October
173,Muffin,2016-10-31 17:08:00,evening,weekday,2016-10-31,17:08:00,17,Monday,October
174,Coffee,2016-10-31 17:40:00,evening,weekday,2016-10-31,17:40:00,17,Monday,October
175,Bread,2016-10-31 17:49:00,evening,weekday,2016-10-31,17:49:00,17,Monday,October
176,Cookies,2016-10-31 18:22:00,evening,weekday,2016-10-31,18:22:00,18,Monday,October
176,Coffee,2016-10-31 18:22:00,evening,weekday,2016-10-31,18:22:00,18,Monday,October
178,Coffee,2016-11-01 07:51:00,morning,weekday,2016-11-01,07:51:00,7,Tuesday,November
178,Pastry,2016-11-01 07:51:00,morning,weekday,2016-11-01,07:51:00,7,Tuesday,November
179,Coffee,2016-11-01 08:20:00,morning,weekday,2016-11-01,08:20:00,8,Tuesday,November
179,Pastry,2016-11-01 08:20:00,morning,weekday,2016-11-01,08:20:00,8,Tuesday,November
180,Jam,2016-11-01 08:22:00,morning,weekday,2016-11-01,08:22:00,8,Tuesday,November
180,Tea,2016-11-01 08:22:00,morning,weekday,2016-11-01,08:22:00,8,Tuesday,November
181,Tea,2016-11-01 08:45:00,morning,weekday,2016-11-01,08:45:00,8,Tuesday,November
181,Tea,2016-11-01 08:45:00,morning,weekday,2016-11-01,08:45:00,8,Tuesday,November
182,Pastry,2016-11-01 09:07:00,morning,weekday,2016-11-01,09:07:00,9,Tuesday,November
182,Pastry,2016-11-01 09:07:00,morning,weekday,2016-11-01,09:07:00,9,Tuesday,November
182,Ella's Kitchen Pouches,2016-11-01 09:07:00,morning,weekday,2016-11-01,09:07:00,9,Tuesday,November
183,Pastry,2016-11-01 09:09:00,morning,weekday,2016-11-01,09:09:00,9,Tuesday,November
184,Farm House,2016-11-01 09:26:00,morning,weekday,2016-11-01,09:26:00,9,Tuesday,November
184,Tea,2016-11-01 09:26:00,morning,weekday,2016-11-01,09:26:00,9,Tuesday,November
185,Tea,2016-11-01 09:29:00,morning,weekday,2016-11-01,09:29:00,9,Tuesday,November
185,Victorian Sponge,2016-11-01 09:29:00,morning,weekday,2016-11-01,09:29:00,9,Tuesday,November
186,Tea,2016-11-01 09:43:00,morning,weekday,2016-11-01,09:43:00,9,Tuesday,November
186,Pastry,2016-11-01 09:43:00,morning,weekday,2016-11-01,09:43:00,9,Tuesday,November
187,Bread,2016-11-01 10:02:00,morning,weekday,2016-11-01,10:02:00,10,Tuesday,November
188,Coffee,2016-11-01 10:04:00,morning,weekday,2016-11-01,10:04:00,10,Tuesday,November
189,Bread,2016-11-01 10:29:00,morning,weekday,2016-11-01,10:29:00,10,Tuesday,November
189,Coffee,2016-11-01 10:29:00,morning,weekday,2016-11-01,10:29:00,10,Tuesday,November
190,Coffee,2016-11-01 10:34:00,morning,weekday,2016-11-01,10:34:00,10,Tuesday,November
190,Pastry,2016-11-01 10:34:00,morning,weekday,2016-11-01,10:34:00,10,Tuesday,November
190,Pastry,2016-11-01 10:34:00,morning,weekday,2016-11-01,10:34:00,10,Tuesday,November
191,Soup,2016-11-01 10:50:00,morning,weekday,2016-11-01,10:50:00,10,Tuesday,November
191,Tea,2016-11-01 10:50:00,morning,weekday,2016-11-01,10:50:00,10,Tuesday,November
192,Bread,2016-11-01 10:56:00,morning,weekday,2016-11-01,10:56:00,10,Tuesday,November
193,Coffee,2016-11-01 11:00:00,morning,weekday,2016-11-01,11:00:00,11,Tuesday,November
194,Bread,2016-11-01 11:04:00,morning,weekday,2016-11-01,11:04:00,11,Tuesday,November
194,Bread,2016-11-01 11:04:00,morning,weekday,2016-11-01,11:04:00,11,Tuesday,November
195,Bread,2016-11-01 11:06:00,morning,weekday,2016-11-01,11:06:00,11,Tuesday,November
195,Scandinavian,2016-11-01 11:06:00,morning,weekday,2016-11-01,11:06:00,11,Tuesday,November
196,Bread,2016-11-01 11:08:00,morning,weekday,2016-11-01,11:08:00,11,Tuesday,November
196,Cake,2016-11-01 11:08:00,morning,weekday,2016-11-01,11:08:00,11,Tuesday,November
196,Cookies,2016-11-01 11:08:00,morning,weekday,2016-11-01,11:08:00,11,Tuesday,November
197,Coffee,2016-11-01 11:10:00,morning,weekday,2016-11-01,11:10:00,11,Tuesday,November
197,Coffee,2016-11-01 11:10:00,morning,weekday,2016-11-01,11:10:00,11,Tuesday,November
197,Tea,2016-11-01 11:10:00,morning,weekday,2016-11-01,11:10:00,11,Tuesday,November
198,Coffee,2016-11-01 11:11:00,morning,weekday,2016-11-01,11:11:00,11,Tuesday,November
198,Cookies,2016-11-01 11:11:00,morning,weekday,2016-11-01,11:11:00,11,Tuesday,November
199,Coffee,2016-11-01 11:13:00,morning,weekday,2016-11-01,11:13:00,11,Tuesday,November
200,Bread,2016-11-01 11:16:00,morning,weekday,2016-11-01,11:16:00,11,Tuesday,November
201,Coffee,2016-11-01 11:22:00,morning,weekday,2016-11-01,11:22:00,11,Tuesday,November
201,Pastry,2016-11-01 11:22:00,morning,weekday,2016-11-01,11:22:00,11,Tuesday,November
202,Coffee,2016-11-01 11:23:00,morning,weekday,2016-11-01,11:23:00,11,Tuesday,November
202,Coffee,2016-11-01 11:23:00,morning,weekday,2016-11-01,11:23:00,11,Tuesday,November
203,Coffee,2016-11-01 11:25:00,morning,weekday,2016-11-01,11:25:00,11,Tuesday,November
204,Scandinavian,2016-11-01 11:30:00,morning,weekday,2016-11-01,11:30:00,11,Tuesday,November
204,Bread,2016-11-01 11:30:00,morning,weekday,2016-11-01,11:30:00,11,Tuesday,November
205,Coffee,2016-11-01 11:49:00,morning,weekday,2016-11-01,11:49:00,11,Tuesday,November
205,Coffee,2016-11-01 11:49:00,morning,weekday,2016-11-01,11:49:00,11,Tuesday,November
205,Pastry,2016-11-01 11:49:00,morning,weekday,2016-11-01,11:49:00,11,Tuesday,November
206,Scandinavian,2016-11-01 11:54:00,morning,weekday,2016-11-01,11:54:00,11,Tuesday,November
206,Coffee,2016-11-01 11:54:00,morning,weekday,2016-11-01,11:54:00,11,Tuesday,November
206,Pastry,2016-11-01 11:54:00,morning,weekday,2016-11-01,11:54:00,11,Tuesday,November
207,Hearty & Seasonal,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,12:03:00,12,Tuesday,November
207,Coffee,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,12:03:00,12,Tuesday,November
207,Muffin,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,12:03:00,12,Tuesday,November
208,Bread,2016-11-01 12:10:00,afternoon,weekday,2016-11-01,12:10:00,12,Tuesday,November
209,Coffee,2016-11-01 12:10:00,afternoon,weekday,2016-11-01,12:10:00,12,Tuesday,November
210,Scandinavian,2016-11-01 12:12:00,afternoon,weekday,2016-11-01,12:12:00,12,Tuesday,November
211,Soup,2016-11-01 12:15:00,afternoon,weekday,2016-11-01,12:15:00,12,Tuesday,November
211,Coffee,2016-11-01 12:15:00,afternoon,weekday,2016-11-01,12:15:00,12,Tuesday,November
212,Coffee,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,12:20:00,12,Tuesday,November
212,Cookies,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,12:20:00,12,Tuesday,November
212,Tartine,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,12:20:00,12,Tuesday,November
213,Bread,2016-11-01 12:22:00,afternoon,weekday,2016-11-01,12:22:00,12,Tuesday,November
214,Bread,2016-11-01 12:26:00,afternoon,weekday,2016-11-01,12:26:00,12,Tuesday,November
214,Tea,2016-11-01 12:26:00,afternoon,weekday,2016-11-01,12:26:00,12,Tuesday,November
214,Tea,2016-11-01 12:26:00,afternoon,weekday,2016-11-01,12:26:00,12,Tuesday,November
215,Pastry,2016-11-01 12:30:00,afternoon,weekday,2016-11-01,12:30:00,12,Tuesday,November
215,Coffee,2016-11-01 12:30:00,afternoon,weekday,2016-11-01,12:30:00,12,Tuesday,November
216,Tartine,2016-11-01 12:31:00,afternoon,weekday,2016-11-01,12:31:00,12,Tuesday,November
216,Coffee,2016-11-01 12:31:00,afternoon,weekday,2016-11-01,12:31:00,12,Tuesday,November
217,Bread,2016-11-01 12:33:00,afternoon,weekday,2016-11-01,12:33:00,12,Tuesday,November
217,Cookies,2016-11-01 12:33:00,afternoon,weekday,2016-11-01,12:33:00,12,Tuesday,November
218,Sandwich,2016-11-01 12:37:00,afternoon,weekday,2016-11-01,12:37:00,12,Tuesday,November
219,Tartine,2016-11-01 12:41:00,afternoon,weekday,2016-11-01,12:41:00,12,Tuesday,November
220,Bread,2016-11-01 12:49:00,afternoon,weekday,2016-11-01,12:49:00,12,Tuesday,November
220,Pastry,2016-11-01 12:49:00,afternoon,weekday,2016-11-01,12:49:00,12,Tuesday,November
221,Bread,2016-11-01 12:53:00,afternoon,weekday,2016-11-01,12:53:00,12,Tuesday,November
221,Scandinavian,2016-11-01 12:53:00,afternoon,weekday,2016-11-01,12:53:00,12,Tuesday,November
222,Scandinavian,2016-11-01 13:08:00,afternoon,weekday,2016-11-01,13:08:00,13,Tuesday,November
223,Alfajores,2016-11-01 13:11:00,afternoon,weekday,2016-11-01,13:11:00,13,Tuesday,November
223,Coffee,2016-11-01 13:11:00,afternoon,weekday,2016-11-01,13:11:00,13,Tuesday,November
224,Coffee,2016-11-01 13:15:00,afternoon,weekday,2016-11-01,13:15:00,13,Tuesday,November
225,Coffee,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,13:19:00,13,Tuesday,November
225,Coke,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,13:19:00,13,Tuesday,November
225,Soup,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,13:19:00,13,Tuesday,November
226,Cake,2016-11-01 13:21:00,afternoon,weekday,2016-11-01,13:21:00,13,Tuesday,November
227,Tea,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,13:31:00,13,Tuesday,November
227,Sandwich,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,13:31:00,13,Tuesday,November
227,Soup,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,13:31:00,13,Tuesday,November
228,Coffee,2016-11-01 13:33:00,afternoon,weekday,2016-11-01,13:33:00,13,Tuesday,November
229,Hearty & Seasonal,2016-11-01 13:37:00,afternoon,weekday,2016-11-01,13:37:00,13,Tuesday,November
229,Bread,2016-11-01 13:37:00,afternoon,weekday,2016-11-01,13:37:00,13,Tuesday,November
230,Alfajores,2016-11-01 13:41:00,afternoon,weekday,2016-11-01,13:41:00,13,Tuesday,November
231,Cake,2016-11-01 13:45:00,afternoon,weekday,2016-11-01,13:45:00,13,Tuesday,November
232,Tea,2016-11-01 14:10:00,afternoon,weekday,2016-11-01,14:10:00,14,Tuesday,November
232,Tea,2016-11-01 14:10:00,afternoon,weekday,2016-11-01,14:10:00,14,Tuesday,November
232,Bread,2016-11-01 14:10:00,afternoon,weekday,2016-11-01,14:10:00,14,Tuesday,November
233,Coffee,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,14:13:00,14,Tuesday,November
233,Tea,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,14:13:00,14,Tuesday,November
233,Bread,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,14:13:00,14,Tuesday,November
233,Soup,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,14:13:00,14,Tuesday,November
234,Coffee,2016-11-01 14:14:00,afternoon,weekday,2016-11-01,14:14:00,14,Tuesday,November
234,Coffee,2016-11-01 14:14:00,afternoon,weekday,2016-11-01,14:14:00,14,Tuesday,November
235,Scandinavian,2016-11-01 14:18:00,afternoon,weekday,2016-11-01,14:18:00,14,Tuesday,November
236,Fudge,2016-11-01 14:22:00,afternoon,weekday,2016-11-01,14:22:00,14,Tuesday,November
237,Coffee,2016-11-01 14:25:00,afternoon,weekday,2016-11-01,14:25:00,14,Tuesday,November
237,Sandwich,2016-11-01 14:25:00,afternoon,weekday,2016-11-01,14:25:00,14,Tuesday,November
238,Tea,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,14:37:00,14,Tuesday,November
238,Bread,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,14:37:00,14,Tuesday,November
238,Cookies,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,14:37:00,14,Tuesday,November
238,Pastry,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,14:37:00,14,Tuesday,November
239,Muffin,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,14:37:00,14,Tuesday,November
240,Scandinavian,2016-11-01 14:42:00,afternoon,weekday,2016-11-01,14:42:00,14,Tuesday,November
241,Jam,2016-11-01 14:54:00,afternoon,weekday,2016-11-01,14:54:00,14,Tuesday,November
241,Tea,2016-11-01 14:54:00,afternoon,weekday,2016-11-01,14:54:00,14,Tuesday,November
242,Juice,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,15:02:00,15,Tuesday,November
242,Tea,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,15:02:00,15,Tuesday,November
242,Alfajores,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,15:02:00,15,Tuesday,November
243,Cake,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,15:18:00,15,Tuesday,November
243,Muffin,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,15:18:00,15,Tuesday,November
243,Coffee,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,15:18:00,15,Tuesday,November
243,Soup,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,15:18:00,15,Tuesday,November
244,Hot chocolate,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,15:33:00,15,Tuesday,November
244,Cake,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,15:33:00,15,Tuesday,November
244,Coffee,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,15:33:00,15,Tuesday,November
245,Cake,2016-11-01 15:37:00,afternoon,weekday,2016-11-01,15:37:00,15,Tuesday,November
245,Cookies,2016-11-01 15:37:00,afternoon,weekday,2016-11-01,15:37:00,15,Tuesday,November
246,Tea,2016-11-01 15:48:00,afternoon,weekday,2016-11-01,15:48:00,15,Tuesday,November
246,Bread,2016-11-01 15:48:00,afternoon,weekday,2016-11-01,15:48:00,15,Tuesday,November
247,Alfajores,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,16:07:00,16,Tuesday,November
247,Coffee,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,16:07:00,16,Tuesday,November
247,Coffee,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,16:07:00,16,Tuesday,November
247,Coffee,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,16:07:00,16,Tuesday,November
247,Juice,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,16:07:00,16,Tuesday,November
248,Coffee,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,16:08:00,16,Tuesday,November
248,Tea,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,16:08:00,16,Tuesday,November
248,Soup,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,16:08:00,16,Tuesday,November
249,Hot chocolate,2016-11-01 16:10:00,afternoon,weekday,2016-11-01,16:10:00,16,Tuesday,November
250,Cookies,2016-11-01 16:10:00,afternoon,weekday,2016-11-01,16:10:00,16,Tuesday,November
251,Coffee,2016-11-01 16:26:00,afternoon,weekday,2016-11-01,16:26:00,16,Tuesday,November
251,Medialuna,2016-11-01 16:26:00,afternoon,weekday,2016-11-01,16:26:00,16,Tuesday,November
252,Bread,2016-11-01 16:28:00,afternoon,weekday,2016-11-01,16:28:00,16,Tuesday,November
252,Eggs,2016-11-01 16:28:00,afternoon,weekday,2016-11-01,16:28:00,16,Tuesday,November
253,Scandinavian,2016-11-01 17:46:00,evening,weekday,2016-11-01,17:46:00,17,Tuesday,November
254,Medialuna,2016-11-01 18:43:00,evening,weekday,2016-11-01,18:43:00,18,Tuesday,November
